chrom,tss,tes,gene_id,exon_num,strand,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61
chr21,30396030,30396822,KRTAP13-1,1,+,4.04661,4.106413,4.170486,4.196485,4.357888,4.43971,4.576524,4.674966,4.677251,4.789865,4.798124,4.624698,4.68893,4.828728,4.696959,4.855933,4.542114,4.713634,4.52835,4.729804,4.855933,5.010089,4.913741,4.129194,3.661219,4.162228,4.913741,5.010089,7.515134,11.561744,11.561744,11.561744,9.249395,5.780872,16.186442,13.874093,11.561744,6.937047,2.312349,4.624698,4.624698,1.156174,0.0,0.0,9.249395,11.561744,4.624698,3.468523,5.780872,9.249395,5.780872,11.561744,9.249395,1.156174,0.0,0.0,1.156174,2.312349,3.468523,0.0,1.156174
chr21,30755014,30755428,KRTAP21-1,1,-,3.468523,2.312349,4.624698,8.093221,8.093221,8.093221,4.624698,3.468523,2.312349,5.780872,5.780872,2.312349,5.780872,11.561744,6.937047,4.624698,2.312349,2.312349,3.468523,3.468523,2.312349,9.249395,10.40557,8.093221,9.249395,6.937047,4.624698,4.624698,9.249395,8.093221,15.030267,9.249395,9.827483,7.322438,5.491829,5.087167,5.010089,4.624698,4.624698,4.881625,4.50908,4.624698,4.239306,3.913206,3.881443,3.853915,3.685306,3.536534,3.340059,3.407672,3.352906,3.2483,3.205756,3.217181,3.372175,3.653511,3.601928,3.68263,3.592399,3.548259,3.429984
chr21,30425379,30425926,KRTAP13-3,1,-,4.624698,0.0,0.0,0.0,2.312349,4.624698,4.624698,3.468523,2.312349,5.780872,4.624698,3.468523,5.780872,5.780872,5.780872,3.468523,2.312349,1.156174,0.0,3.468523,13.874093,15.030267,8.093221,4.624698,5.780872,6.937047,4.624698,3.468523,4.624698,17.342616,19.654965,16.186442,9.249395,9.249395,6.937047,6.243342,5.588176,5.450537,5.058263,4.753162,4.393463,4.309377,4.142958,4.091079,3.964027,3.930993,4.335654,4.080616,3.853915,3.833631,3.815376,3.798859,3.836397,3.669597,3.613045,3.699758,3.646396,3.639808,3.757567,3.7476,3.738297
chr21,30560874,30561314,KRTAP19-7,1,-,11.561744,11.561744,5.780872,5.780872,4.624698,6.937047,9.249395,5.780872,3.468523,1.156174,4.624698,3.468523,1.156174,1.156174,0.0,1.156174,1.156174,2.312349,4.624698,5.780872,4.624698,3.468523,0.0,3.468523,6.937047,8.093221,9.249395,8.093221,4.624698,11.561744,19.654965,18.498791,9.827483,8.864004,6.648003,6.474577,5.780872,5.615704,5.347307,5.138553,4.855933,4.414484,4.04661,4.002142,3.798859,3.545602,3.540784,3.468523,3.275828,3.164267,3.121671,3.083132,3.310863,3.56906,3.420349,3.422276,3.379587,3.297238,3.17948,3.109711,3.198749
chr21,31038158,31038476,KRTAP19-8,1,-,10.40557,6.937047,11.561744,6.937047,6.937047,10.40557,5.780872,2.312349,1.156174,4.624698,6.937047,4.624698,1.156174,1.156174,3.468523,2.312349,3.468523,1.156174,1.156174,3.468523,2.312349,2.312349,3.468523,4.624698,3.468523,1.156174,8.093221,6.937047,4.624698,8.093221,11.561744,13.874093,8.671308,6.551655,6.069916,4.855933,5.588176,6.276375,6.214438,6.0378,5.665255,5.360445,5.299133,4.980444,4.624698,4.701776,4.696959,4.556687,4.560466,4.442144,4.335654,4.129194,3.941504,3.770134,3.709393,3.607264,3.646396,3.554166,3.633691,3.548259,3.468523
chr21,30812696,30813274,KRTAP8-1,1,-,5.780872,4.624698,4.624698,3.468523,1.156174,1.156174,10.40557,5.780872,3.468523,2.312349,1.156174,2.312349,4.624698,5.780872,4.624698,5.780872,5.780872,4.624698,3.468523,2.312349,9.249395,2.312349,2.312349,2.312349,6.937047,4.624698,5.780872,11.561744,4.624698,4.624698,8.093221,13.874093,12.139831,10.40557,8.382265,7.168281,6.358959,5.450537,4.913741,4.881625,4.50908,4.309377,4.239306,3.913206,4.04661,3.853915,3.902089,3.944595,3.853915,3.894482,3.930993,4.18425,4.04661,4.071745,4.04661,3.930993,3.779801,3.853915,3.798859,3.707732,3.62268
chr21,30289144,30289514,KRTAP25-1,1,-,4.624698,4.624698,13.874093,16.186442,8.093221,6.937047,4.624698,1.156174,4.624698,4.624698,2.312349,4.624698,4.624698,1.156174,3.468523,9.249395,6.937047,6.937047,2.312349,2.312349,3.468523,2.312349,3.468523,4.624698,0.0,6.937047,12.717919,18.498791,23.123488,17.342616,11.561744,6.937047,5.202785,4.239306,3.757567,3.006053,2.69774,2.477517,2.312349,2.440813,2.659201,2.627669,2.505045,2.579158,2.394933,2.235271,2.095566,2.312349,2.312349,2.251498,2.196731,2.092125,2.049582,1.96047,1.878783,1.942373,1.912135,1.969779,1.899429,1.913668,1.888418
chr21,7788702,7793939,LOC107983987,2,-,9.249395,9.249395,10.40557,11.561744,10.40557,9.249395,5.780872,4.624698,8.093221,4.624698,0.0,3.468523,1.156174,2.312349,4.624698,1.156174,0.0,0.0,3.468523,3.468523,0.0,1.156174,1.156174,3.468523,5.780872,10.40557,13.874093,16.186442,17.342616,28.904361,25.435837,6.937047,3.468523,2.69774,2.601392,2.543584,2.505045,2.477517,2.456871,2.312349,2.312349,2.417456,2.505045,2.490222,2.394933,2.235271,2.095566,2.040308,1.991189,1.947241,1.907688,1.816846,1.786815,1.709127,1.637914,1.618644,1.689793,1.67003,1.651678,1.67446,1.657183
chr21,30430219,30431026,KRTAP13-4,1,+,2.004036,2.07314,2.105889,2.141064,2.178944,2.081114,2.071479,2.010738,2.102135,2.037069,2.023305,2.068944,2.055421,2.040308,2.023305,2.158192,2.312349,2.490222,2.312349,2.522562,2.774819,2.826204,2.890436,3.303355,3.468523,3.699758,4.04661,5.395481,7.515134,10.40557,16.186442,13.874093,12.717919,9.249395,12.717919,10.40557,5.780872,5.780872,2.312349,1.156174,3.468523,3.468523,10.40557,9.249395,8.093221,11.561744,9.249395,1.156174,9.249395,15.030267,15.030267,9.249395,1.156174,3.468523,2.312349,0.0,0.0,0.0,0.0,1.156174,2.312349
chr21,34400111,34401072,C21orf140,1,-,6.937047,8.093221,4.624698,2.312349,6.937047,5.780872,1.156174,1.156174,2.312349,4.624698,3.468523,1.156174,0.0,0.0,0.0,1.156174,3.468523,2.312349,1.156174,1.156174,1.156174,4.624698,4.624698,2.312349,2.312349,4.624698,5.780872,3.468523,2.312349,4.624698,6.937047,6.937047,6.937047,6.551655,6.648003,6.474577,5.973568,6.276375,8.526786,8.864004,8.440073,8.303434,7.900525,7.470665,7.184798,6.937047,6.575742,6.392964,6.166264,6.206831,6.012107,5.725816,5.465552,5.479261,5.443655,5.318402,5.202785,5.095732,4.913741,4.78417,4.778854
chr21,44666188,44666927,KRTAP12-2,1,-,2.312349,5.780872,10.40557,9.249395,4.624698,1.156174,1.156174,2.312349,3.468523,1.156174,1.156174,2.312349,3.468523,2.312349,0.0,0.0,0.0,0.0,2.312349,2.312349,0.0,0.0,2.312349,6.937047,5.780872,1.156174,3.468523,3.468523,2.312349,6.937047,10.40557,10.40557,6.937047,7.322438,7.515134,7.168281,6.937047,6.276375,5.925394,6.0378,6.012107,5.780872,5.588176,5.780872,5.94604,5.85795,6.142177,6.052913,6.230495,6.63279,6.937047,6.606711,6.358959,6.132751,5.87722,5.642131,5.514063,5.438302,5.326661,5.222719,5.048628
chr21,7769587,7770548,LOC102723451,1,-,5.780872,2.312349,3.468523,6.937047,4.624698,2.312349,2.312349,1.156174,1.156174,2.312349,2.312349,1.156174,1.156174,2.312349,2.312349,6.937047,6.937047,6.937047,5.780872,3.468523,2.312349,5.780872,5.780872,2.312349,5.780872,8.093221,8.093221,2.312349,1.156174,4.624698,4.624698,1.156174,1.734262,2.312349,3.468523,3.237288,2.69774,2.807852,5.202785,5.780872,5.780872,5.570659,5.684524,5.33619,5.120201,5.010089,4.769219,4.488677,4.36777,4.502995,4.277845,4.18425,4.204271,4.22255,4.239306,4.069734,4.04661,3.982379,3.964027,3.867204,3.738297
chr21,30440274,30440869,KRTAP15-1,1,+,2.081114,1.953536,1.775554,1.755672,1.734262,1.711138,1.734262,1.809664,1.891922,1.871901,1.907688,1.947241,1.991189,1.904287,1.951044,2.081114,2.229765,2.134476,2.312349,2.522562,2.659201,2.826204,3.034958,3.303355,3.468523,3.699758,4.335654,5.010089,4.04661,4.624698,6.937047,4.624698,4.624698,8.093221,5.780872,3.468523,8.093221,4.624698,8.093221,6.937047,3.468523,6.937047,2.312349,0.0,0.0,0.0,2.312349,4.624698,8.093221,6.937047,2.312349,5.780872,12.717919,10.40557,5.780872,1.156174,2.312349,4.624698,8.093221,10.40557,6.937047
chr21,17917339,18267370,CHODL,5,+,4.778854,4.465225,4.542114,4.496234,4.002142,3.746005,3.613045,3.669597,3.521077,3.2483,3.352906,3.529375,3.596987,3.536534,3.613045,3.545602,3.220772,3.023841,2.69774,1.997029,1.387409,1.284638,1.300696,1.48651,1.541566,1.618644,1.445218,1.541566,0.578087,1.156174,6.937047,9.249395,13.874093,19.654965,9.249395,6.937047,4.624698,2.312349,1.156174,1.156174,2.312349,5.780872,4.624698,4.624698,5.780872,5.780872,8.093221,8.093221,8.093221,4.624698,3.468523,3.468523,1.156174,1.156174,1.156174,0.0,0.0,0.0,2.312349,4.624698,2.312349
chr21,43565181,43565648,H2BC12L,1,+,3.083132,3.069842,3.055604,3.168774,3.201714,3.144794,3.083132,2.865302,2.627669,2.422461,2.370158,2.312349,2.248117,2.312349,2.240088,2.389427,2.312349,2.134476,2.216001,2.312349,2.196731,2.440813,2.456871,2.807852,2.890436,2.774819,2.890436,2.69774,1.734262,3.468523,5.780872,20.81114,2.312349,0.0,2.312349,8.093221,9.249395,4.624698,9.249395,12.717919,2.312349,2.312349,2.312349,1.156174,2.312349,2.312349,2.312349,2.312349,3.468523,2.312349,0.0,0.0,0.0,0.0,0.0,4.624698,10.40557,8.093221,9.249395,8.093221,2.312349
chr21,30616424,30616699,KRTAP20-1,1,+,3.699758,3.787468,3.798859,3.939557,3.824269,3.653511,3.516697,3.367986,3.41597,3.358411,3.410715,3.407672,3.532755,3.604544,3.685306,3.930993,3.551107,3.735333,3.757567,3.57363,3.584141,3.853915,3.757567,3.633691,2.505045,2.543584,2.601392,3.468523,4.624698,6.937047,9.249395,11.561744,4.624698,4.624698,2.312349,5.780872,2.312349,2.312349,2.312349,2.312349,0.0,0.0,0.0,0.0,0.0,0.0,3.468523,1.156174,2.312349,0.0,2.312349,1.156174,2.312349,5.780872,2.312349,3.468523,6.937047,5.780872,6.937047,6.937047,10.40557
chr21,18269115,18403785,TMPRSS15,25,-,2.312349,1.156174,1.156174,2.312349,2.312349,2.312349,5.780872,6.937047,0.0,1.156174,4.624698,6.937047,5.780872,4.624698,4.624698,2.312349,4.624698,8.093221,5.780872,4.624698,4.624698,1.156174,2.312349,4.624698,5.780872,6.937047,8.093221,9.249395,4.624698,6.937047,3.468523,1.156174,1.734262,1.156174,1.156174,1.156174,0.963479,0.991007,1.156174,1.413102,1.271792,1.576601,1.734262,1.689793,1.982013,2.004036,1.951044,1.972298,1.991189,2.008092,2.081114,2.257293,2.207242,2.111275,2.119653,2.081114,2.045539,2.0126,1.940721,1.953536,1.926957
chr21,13609776,13645823,POTED,11,+,0.539548,0.518285,0.536795,0.556677,0.578087,0.554964,0.529913,0.552953,0.578087,0.550559,0.578087,0.608513,0.578087,0.476072,0.289044,0.231235,0.247752,0.266809,0.289044,0.105107,0.115617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468523,2.312349,1.156174,0.0,0.0,0.0,0.0,0.0,2.312349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
